source,file
https://securelist.com/transparent-tribe-part-1/98127/,07013ce0b5fe5fa0c401d5302c16a53a74d36412cc3a33e9b8b56c1b597c22d8.html
https://media.defense.gov/2020/Aug/13/2002476465/-1/-1/0/CSA_DROVORUB_RUSSIAN_GRU_MALWARE_AUG_2020.PDF,3b8b36535a34b886575a36103698942d03e14b7fd1b767651206c63f814cbcea.pdf
http://researchcenter.paloaltonetworks.com/2016/01/scarlet-mimic-years-long-espionage-targets-minority-activists/,4aae84328b15d83eff3c6c45a74bbcb617b170d5614fd53e4a8f0920bfc6642d.html
https://www.trendmicro.com/en_us/research/19/j/fin6-compromised-e-commerce-platform-via-magecart-to-inject-credit-card-skimmers-into-thousands-of-online-shops.html,464c4299df37443bd89808fb51cf639b1896dddd9182d90a23a6acb5544fcd01.html
https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers/,e389ec84e6194a795049c83849c056aed872ecedd4e19c9624d6092c9fa68421.html
https://www.intezer.com/blog-hiddenwasp-malware-targeting-linux-systems/,486d5cea0dcff2e97d6bef4b8125d903e090825e10dfffdffae7c7d6462c0a7c.html
https://www.proofpoint.com/us/threat-insight/post/lookback-malware-targets-united-states-utilities-sector-phishing-attacks,c9c87e1e8d5651d5548c8d131d65e30facf88a5add14f9ce71823c1886db2ee6.html
https://unit42.paloaltonetworks.com/guloader-installing-netwire-rat/,4f9d97c24c247a9a3ad56b706898571755260160bfa7cd7e4864b7959124d0ca.html
https://research.checkpoint.com/2020/ransomware-alert-pay2key/,442dfe08cea9f850002b8bd9b864bbcf29bf30ad3d3fab1238e2b82f0cdc7a0f.html
https://www.fireeye.com/blog/threat-research/2017/05/cyber-espionage-apt32.html,daf15934296f2a89bc85600a1d54e420d8fde1e6ec9bd58d9c42f799dee8288e.html
https://cloudblogs.microsoft.com/microsoftsecure/2017/06/07/platinum-continues-to-evolve-find-ways-to-maintain-invisibility/?source=mmpc,bb63cb25bb845a090086dfa1e192b7639c7b7022878b2126f7d366d313413df9.html
https://www.secureworks.com/research/threat-group-3390-targets-organizations-for-cyberespionage,6c71982f96d1c49f0d1dd788e150a4129af9cbdd663b953777abd9bd01f1e4b2.html
https://researchcenter.paloaltonetworks.com/2017/11/unit42-new-malware-with-ties-to-sunorcal-discovered/,f398a76f7a017ed2ecb806100f4404dc8762495082d12942fc384ca44c90e618.html
https://securelist.com/files/2016/07/The-ProjectSauron-APT_research_KL.pdf,0f8ce47e62d0f91fc0820624b9c787003bc65a21e18dde4da7c7dd4d7d789b97.pdf
https://www.proofpoint.com/us/threat-insight/post/ta505-distributes-new-sdbbot-remote-access-trojan-get2-downloader,786cd0e1877de0ffd1b664c0a3aa728f23f311b32891af2dcba9af8463b4a917.html
https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2017/08/07172148/ShadowPad_technical_description_PDF.pdf,f6c556d502c119b8c86376266ca54c5240f4898f08c8d6924ca4abab86ccebf1.pdf
https://blogs.blackberry.com/en/2020/11/the-costaricto-campaign-cyber-espionage-outsourced,5788a42d5cfda7321fe93189bff42ee3a1a1ffab9c31e10874f112ed193d2cdc.html
https://www.fireeye.com/blog/threat-research/2021/04/unc2447-sombrat-and-fivehands-ransomware-sophisticated-financial-threat.html,9a113ed4fe719d980eaf415875a2b79c1edd6f2330834d69262d33330ff961cf.html
https://us-cert.cisa.gov/ncas/analysis-reports/ar20-216a,db11c1b76e3901bd4da7e122845b67c5bec0f887f4fa50aef5f20f8911136132.html
https://blogs.jpcert.or.jp/en/2019/09/tscookie-loader.html,4b1293a9d7ae709587ffe6ffbb5d4724d0269345f6ccbefc75c1cef98c8bc48b.html
https://blog.trendmicro.com/trendlabs-security-intelligence/pokemon-themed-umbreon-linux-rootkit-hits-x86-arm-systems/?_ga=2.180041126.367598458.1505420282-1759340220.1502477046,bd4c7b3617a5912c569ff4627a17041f7d2c4d85d991b548d03c354d191438bd.html
https://medium.com/chronicle-blog/winnti-more-than-just-windows-and-gates-e4f03436031a,91c12f7dc1de26a18c54b3b84b6a5c79f8dd1a9fd62f229405f9958a5e185c00.html
https://www.volexity.com/blog/2020/11/06/oceanlotus-extending-cyber-espionage-operations-through-fake-websites/,348e3ea34e78deb17b1ab185664d8f48ffa6612fc3fddc3f0415e46abe99547a.html
https://www.cybereason.com/blog/a-bazar-of-tricks-following-team9s-development-cycles,7173c497bb35e8ea923438b827b24f181cc1793faaa6a9525695ed7297b4317d.html
https://www.zscaler.com/blogs/research/spear-phishing-campaign-delivers-buer-and-bazar-malware,f1225216946b0ed13b120242d15703e074fb9a9c4f95d733c1726250d62fe955.html
https://www.accenture.com/us-en/blogs/cyber-defense/turla-belugasturgeon-compromises-government-entity,2c9d0656bd34dd01d2a0532a989075be1e036e8cc49bd3e5c6b5eda609436709.html
https://www.intezer.com/blog/cloud-security/watch-your-containers-doki-infecting-docker-servers-in-the-cloud/,0bdc1e2aac409389ce45738a68c187eebfc7cbcc7d69a798c5dc6519e1e8bb40.html
https://www.fireeye.com/blog/threat-research/2019/04/pick-six-intercepting-a-fin6-intrusion.html,b1b4ad2356faacd698a50022ec89b31c9b46de4bb09de6dce02d97960fcdf4a4.html
https://businessinsights.bitdefender.com/deep-dive-into-a-fin8-attack-a-forensic-investigation,4c9b86332dd726e949e70a3387da957c8e1791cbfdd8f03a641d41a98f0321d7.html
https://www.welivesecurity.com/2020/06/11/gamaredon-group-grows-its-game/,c266a75aff30ed849390cc13bcccb80270f71f54af8e0e40535a6ba2f3002cd1.html
https://elis531989.medium.com/dancing-with-shellcodes-cracking-the-latest-version-of-guloader-75083fb15cb4,bff071b7a2a2e662c0ede767d734c8b9e5ba79118749b823f0a3136972b5525e.html
https://unit42.paloaltonetworks.com/hildegard-malware-teamtnt/,bea0e142571c371fb232e2ef11c0ef9ccc751b8375584be6ef99b8de834893d9.html
https://securelist.com/cloud-atlas-redoctober-apt-is-back-in-style/68083/,9d4ff9767ad982e1b8ead0580f49904178f8b8687c3150ab57164591af260e8a.html
https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/inception-framework-hiding-behind-proxies,8b81523ebf6a30d3382225519c9f2748480d6789de79a759531d83ca533753ea.html
https://www.fireeye.com/blog/threat-research/2019/03/dissecting-netwire-phishing-campaign-usage-of-process-hollowing.html,e34f77b5d1d3e2c60958d2cb4de39b2064c111d896479fb2962f75e920e06881.html
https://www.zdnet.com/article/sly-malware-author-hides-cryptomining-botnet-behind-ever-shifting-proxy-service/,0e606d8476b504bfe1636c6c8a3db78520f874ab9d3cc1e081139770c700f652.html
https://blog.talosintelligence.com/2018/08/rocke-champion-of-monero-miners.html,5a59d1ae297e3fd7b8e0a13126b916ba1ed0b7b1297b19ab8efc9eccb302e61f.html
https://www.microsoft.com/security/blog/2021/03/04/goldmax-goldfinder-sibot-analyzing-nobelium-malware/,57c4fd8944a15e5cd981fa13be6489ab99a802a147dad658ca3d0cea4b0a2b3c.html
https://www.fireeye.com/blog/threat-research/2021/05/shining-a-light-on-darkside-ransomware-operations.html,bfc5648e493e38cb2fb1dced2763df7b611af3fb181809b0920a3cd493c0c858.html
https://blog.aquasec.com/container-security-tnt-container-attack,6fa25c4975b02baa072a88483159535fd3e0136e0dd8ac9d67b5e5e04d968533.html
http://blogs.cisco.com/security/h1n1-technical-analysis-reveals-new-capabilities-part-2,642cfc57f227c70ab288aa8a3f5df89260b5c7cd42252e902b8300e64146b9f0.html
https://www.anomali.com/blog/pulling-linux-rabbit-rabbot-malware-out-of-a-hat,3a6c2573b6b258fccaaa3d4d933ab235773e2fac0ef1ef95bad612c5ae569eb3.html
https://www.proofpoint.com/us/threat-insight/post/ursnif-variant-dreambot-adds-tor-functionality,55ebe7921be1176860e2b68f0d6093b8e30867ea26787efe666f035d1ff59a4b.html
https://blog.trendmicro.com/trendlabs-security-intelligence/lazarus-continues-heists-mounts-attacks-on-financial-organizations-in-latin-america/,0963a25b00e8b9cae95c72b99cc8ec5e9d82f57a652d49d38ce76fb13e148ee7.html
https://redcanary.com/blog/blue-mockingbird-cryptominer/,967e4c4fd0655335a7f54dce9ad08a47227259753b601c76c1e11b5cdd6e6add.html
https://www.secureworks.com/research/dridex-bugat-v5-botnet-takeover-operation,8c9563c554754771d41ea0b92fc7f03d9130bed20fa1b57184eaf03d15ff3b4a.html
https://research.checkpoint.com/2021/stopping-serial-killer-catching-the-next-strike/,2ca36dd20eb18280088e6ecf6ddc89fe017d975851b637fc925e40a125f0191b.html
https://us-cert.cisa.gov/ncas/alerts/aa20-259a,29ad8beebc7c94c500fc69f1dcf339a2eae80af4a2e54206ce29bae71d6d7489.html
https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/wp-operation-quantum-entanglement.pdf,938a00491d37d63e62176214ae38584d1b6bede6381c24307ea4f294efb7c311.pdf
https://securelist.com/fileless-attacks-against-enterprise-networks/77403/,b5b817160cd3bbc0e8161051ec4d41f33640e52af97a6178852517f557501343.html
https://blog.malwarebytes.com/threat-analysis/2020/02/fraudsters-cloak-credit-card-skimmer-with-fake-content-delivery-network-ngrok-server/,3476cbe5053665298b405c16096ded92277e395da2f6aac4e056c4148c51bb50.html
https://blogs.jpcert.or.jp/en/2018/03/malware-tscooki-7aa0.html,fcbecf1a5193ef9b2cc0ff5fceb5ebb5455030ea9518663d630a1b28ba88e5e4.html
https://www.riskiq.com/blog/labs/spear-phishing-turkish-defense-contractors/,7b482c86497d1503f223e14332af03ae8bf9c7fca495b9d8456571735e97866e.html
https://documents.trendmicro.com/assets/tech-brief-untangling-the-patchwork-cyberespionage-group.pdf,0a185735fb533af2607fd016f16e2020fb2299577d3c877165b2a9c6c8739750.pdf
https://us-cert.cisa.gov/ncas/analysis-reports/ar21-126a,606ab11a15dc5ef678b18cb8b76c45eeb40ebaeaf741ae9704f88b601d357a8a.html
https://www.welivesecurity.com/2019/05/29/turla-powershell-usage/,e8111a62c6f4a8edfa3d762e9f844cf68d84d05f90e40428e3220e4f176df0d1.html
https://www.cyber.nj.gov/threat-profiles/trojan-variants/ursnif,5dd19f2a3a01bbe388b706f6c9e0c6c6f2301555b0e8fa11f467565160ba6d32.html
https://www.symantec.com/security_response/writeup.jsp?docid=2012-051606-5938-99,740eba1562b6f7cbade37063d99a3fef9d212b2830a748e243d2aa3d55835fcc.html
https://www.welivesecurity.com/2014/03/18/operation-windigo-the-vivisection-of-a-large-linux-server-side-credential-stealing-malware-campaign/,4007b6f4b94e45fa6e3f3ce026ebf377aebd0d622808e77a9d04a5c1ed60fa21.html
https://www.crowdstrike.com/blog/bears-midst-intrusion-democratic-national-committee/,52deaadc87501e404966ba1f55a37dd0f55cf6ffd673f999ba15abbb52bb7925.html
https://blogs.cisco.com/security/talos/opening-zxshell,19fcb682edadbc7a56578c08d8530603de5391deb852686f5a78edce0ff8593a.html
http://www.group-ib.com/files/Anunak_APT_against_financial_institutions.pdf,25979566803ded7568f88cd06f994cf5cf04962b83b6bb3a1d09a8d2ea222a5f.pdf
https://www.ptsecurity.com/upload/corporate/ww-en/analytics/Cobalt-Snatch-eng.pdf,0a4eeecc887776d1441b95a2c7ab4d50e94243fff9489b601a2164d7fe7dcca8.pdf
https://www.group-ib.com/blog/cobalt,16c09fe22828dc7bf327af1df04396b883e9c1865acadbce8e4fedbe995cf353.html
https://cybleinc.com/2020/10/31/egregor-ransomware-a-deep-dive-into-its-activities-and-techniques/,6735c9bee57e33a8979c5bf2431989c285900292ac2d3014a79c5e58044d888b.html
https://www.tetradefense.com/incident-response-services/cause-and-effect-sodinokibi-ransomware-analysis,909c6dafd1d8911cdd0af924883f8a15ff5ae08254ec68a9e8903dc8c5ae7dab.html
https://securelist.com/the-kimsuky-operation-a-north-korean-apt/57915/,7c52d3a5c1a9852819507e0e20285780ce01c0fc247b5a531232c2f2cadfa4d3.html
https://www.anomali.com/blog/probable-iranian-cyber-actors-static-kitten-conducting-cyberespionage-campaign-targeting-uae-and-kuwait-government-agencies,491c4aec625b52dcda80137af62a9f1e68579df14d63fd5a756236fcb8d1d1d9.html
https://www.secureworks.com/research/bronze-president-targets-ngos,f5791975c6b8a6d407d5b896b11d15228d602b30f9447d66ede4885252fe3789.html
https://www.group-ib.com/blog/rtm,d42dbe29828d50d82d2c6a78914855148740d3b2587b77a216fbf2017e01e8c4.html
https://www.us-cert.gov/ics/alerts/IR-ALERT-H-16-056-01,7f9c0f343af9e1a47ab9934848891f9b832c28f379fde5e716f1b5d865f0b2de.html
https://www.symantec.com/blogs/threat-intelligence/thrip-hits-satellite-telecoms-defense-targets,60be3dfb75d1a3ed88b26337af7ca0c8e0f142e2578bc9cbb660ead7d872b529.html
https://www.welivesecurity.com/2020/10/12/eset-takes-part-global-operation-disrupt-trickbot/,16ab97ae14bab96e0e82e90da126a57c7d23234223aaa7cef4abd5cbfcad32c0.html
https://www.bitdefender.com/files/News/CaseStudies/study/316/Bitdefender-Whitepaper-TrickBot-en-EN-interactive.pdf,76847ae693931dda509f44d7668b3dba09f2b86deb1b1e401695bf7794aed4ab.pdf
https://unit42.paloaltonetworks.com/lucifer-new-cryptojacking-and-ddos-hybrid-malware/,22ae8817d73aa4e4b96d6eb9a23dbc0afda7674ceea374960bd237370ca9dfcc.html
https://unit42.paloaltonetworks.com/siloscape/,ee80c154798ce36b2a0dbba3b9385ee52bf1726d4051d7f3b13fd715ae5873ad.html
https://documents.trendmicro.com/assets/white_papers/wp-tracking-the-activities-of-teamTNT.pdf,4717376b0a6c24b1af625d396389f550ec6aa0f533ac1b83f4d528f07a852f9e.pdf
https://blog.talosintelligence.com/2018/10/old-dog-new-tricks-analysing-new-rtf_15.html,cd3c7295de382596689d28343027d6d695d589b949485128dbfcc6d91314e7e1.html
https://www.digitrustgroup.com/agent-tesla-keylogger/,1b901c5c9a5d4d6951bfd5ce81a699434e41cc9d1f072e2d1f6e021b826faa22.html
http://blog.threatexpert.com/2008/11/agentbtz-threat-that-hit-pentagon.html,4df947b79a652b54d48ad3030cd8dec8b62178bff56bbe9fa1c501412de9cce8.html
https://blog.checkpoint.com/wp-content/uploads/2015/11/rocket-kitten-report.pdf,eeaff86d91ba915c1b73a1d11dfb828dcb0fcecaf8cdfa76eb8992f0a2a61bf6.pdf
https://medium.com/stage-2-security/anchor-dns-malware-family-goes-cross-platform-d807ba13ca30,3b140b266cbc9e3bbaa261b0621b39d24b7ac7688fefdc7c5335e682796773b1.html
http://download.ahnlab.com/global/brochure/[Analysis]Andariel_Group.pdf,ea89f2ba0b160c206cdb387cfcc1cf61a0a21fe08e35784248e94c826b5a7f90.pdf
https://researchcenter.paloaltonetworks.com/2016/05/unit42-new-wekby-attacks-use-dns-requests-as-command-and-control-mechanism/,021d12ac565a21babdae49c1471b64def7f2ad300a9756f46f4b996cf70feaab.html
https://download.bitdefender.com/resources/media/materials/white-papers/en/Bitdefender_In-depth_analysis_of_APT28%E2%80%93The_Political_Cyber-Espionage.pdf,a4ebcdd2201537cd3734e8aace627fc739cbaacda05b392ab8ec9f746eaec2e3.pdf
https://www.accenture.com/t20181129T203820Z__w__/us-en/_acnmedia/PDF-90/Accenture-snakemackerel-delivers-zekapab-malware.pdf#zoom=50,27ecfd1b58559615fcb96abc03b3741b045f3a3ca11740be4119245d7d78e559.html
https://media.defense.gov/2021/Jul/01/2002753896/-1/-1/1/CSA_GRU_GLOBAL_BRUTE_FORCE_CAMPAIGN_UOO158036-21.PDF,3bead292f22fdd650f70b47de203fb5f5b608f039ddbbb9e06210d2212e5c08c.pdf
https://www.fireeye.com/blog/threat-research/2020/12/evasive-attacker-leverages-solarwinds-supply-chain-compromises-with-sunburst-backdoor.html,099b182b87d642313f3a8749771ee1fc3586eb27b8e721a4292d8bebbe856266.html
https://www.fireeye.com/blog/threat-research/2014/04/new-zero-day-exploit-targeting-internet-explorer-versions-9-through-11-identified-in-targeted-attacks.html,33542d11eb924790521c29f6da42601d8a433fcb84eb117ad29b88d194f5fc0a.html
https://www.volexity.com/blog/2017/11/06/oceanlotus-blossoms-mass-digital-surveillance-and-exploitation-of-asean-nations-the-media-human-rights-and-civil-society/,78f9fc6874ebacb380885ddee7a7218cc2e1721da2e86fd7620dbb30d8fc191b.html
https://www.microsoft.com/security/blog/2020/06/18/inside-microsoft-threat-protection-mapping-attack-chains-from-cloud-to-endpoint/,d828898213f0922b161049afd2725f604b0ff4e6ef6f2bf5d391dc660b4f626d.html
https://securelist.com/scarcruft-continues-to-evolve-introduces-bluetooth-harvester/90729/,ba44d44f432eec458cb890d3dd8d68cd1bac7022b2a4f596a650b0371fc3210d.html
https://www.volexity.com/blog/2021/08/24/north-korean-bluelight-special-inkysquid-deploys-rokrat/,1ebdd333510dc093aead77d8ccf2f814182f4e26ec759f51e255328861b70b62.html
https://content.fireeye.com/apt/rpt-apt38,8138004b3912161647d5946f00d4ac288ea5cef9ea5f8cc9885fa5273d7b511f.html
https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/chafer-latest-attacks-reveal-heightened-ambitions,f94e3e8fb04352f7bc76a16a6a04a350d98f2d8226cd7f848b36d261e0134902.html
https://www.fireeye.com/blog/threat-research/2020/03/apt41-initiates-global-intrusion-campaign-using-multiple-exploits.html,642144c7d76ebf10b9bbbe7ceb5f1122377b220c1b6678b36448c6c8db730214.html
https://blog.group-ib.com/colunmtk_apt41,bbc9d33b4cdd364c0f9121326fe13ada4df27a3bfe2b44c8742c8858c1401dcd.html
https://cofense.com/seeing-resurgence-demonic-astaroth-wmic-trojan/,c86f6a018aad44bfbb0242ee75409f59400c42a6b7b8eb7a70e2946b586ff0d3.html
https://securelist.com/the-tetrade-brazilian-banking-malware/97779/,fdb439adde2d0cb2dd5a32e5e61d77f966d284cbaeba56686a6bf25200842487.html
https://www.welivesecurity.com/wp-content/uploads/2019/10/ESET_Attor.pdf,6058beb4c72d1e0ba8d7a1ff3b9d4ea5ff77100898a6e41ac70ac9a30a3d62df.pdf
https://researchcenter.paloaltonetworks.com/2018/11/unit42-new-wine-old-bottle-new-azorult-variant-found-findmyname-campaign-using-fallout-exploit-kit/,94a50723256e044e5044963f13b8c0f8fccfd7ed49881c0b2f22e8970d060aa3.html
https://www.proofpoint.com/us/threat-insight/post/new-version-azorult-stealer-improves-loading-features-spreads-alongside,701115b0d4cbe6e24735df6e2420b2be6c783e3b54fa21aae57bb46dfee3e1fc.html
https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,8c0d10dd6029d98471c338bb9ad08316d093f72cd2bf0525f1b9e52511463afb.html
https://unit42.paloaltonetworks.com/updated-backconfig-malware-targeting-government-and-military-organizations/,b8b965658b3eefa143cfa9f6d8985cdf8390702c34627a1b56e3b08289dcc024.html
https://www.accenture.com/us-en/blogs/cyber-defense/mudcarps-focus-on-submarine-technologies,43c8598acdcf736b41762233f7f32ca54d5b8e4b9f30d6cfef8ebf837217c860.html
https://researchcenter.paloaltonetworks.com/2018/03/unit42-patchwork-continues-deliver-badnews-indian-subcontinent/,116663ea68b6940de00c28ea6b71fc490de025b9519ba1cb4661e5bd54861261.html
https://researchcenter.paloaltonetworks.com/2017/10/unit42-badpatch/,d5fbe10e16561cb7f83454e8f533e8f92d8b926a9dadc39550e939cb01339191.html
https://www.crowdstrike.com/blog/wizard-spider-adversary-update/,3d3e2b1bec537a9abd5d31190cb6e839cf2663ec91fd1ba56622f3a46ed2dd6f.html
https://researchcenter.paloaltonetworks.com/2018/07/unit42-bisonal-malware-used-attacks-russia-south-korea/,efa5e1b6debd45b91a296ddfcfba9b93910da756ec6aa621cc107b44e95fe017.html
https://securelist.com/cactuspete-apt-groups-updated-bisonal-backdoor/97962/,cfa45cc552a9fb80e5eca99e145b39606dd38a6d7187eceffd9052652ee50b28.html
https://www.microsoft.com/security/blog/2019/12/12/gallium-targeting-global-telecom/,7bf10afe151c8ed176cb94f6e973f08ae39fab31cb558f1053814819e8dc99fe.html
https://us-cert.cisa.gov/ncas/analysis-reports/ar20-232a,46bf6c837ffa076395ba4d79cb5f6dad5c0ef3b664760f0939e0443cf2d07a82.html
https://unit42.paloaltonetworks.com/unit42-oilrig-uses-updated-bondupdater-target-middle-eastern-government/,58e3104c27884fecb13dd7793e3411272cebaf408e9b7daf95ed5d4d5d5484ab.html
https://research.checkpoint.com/2021/indigozebra-apt-continues-to-attack-central-asia-with-evolving-tools/,3dde3517651aee8b65aa64b95818cfec99b85c80d4cc7df0d3cfacdeda82564f.html
https://www.symantec.com/security_response/writeup.jsp?docid=2012-051515-2843-99,04db1b1eb6f9dfd7d22c7d2ae78c6e68b26dbbd3b4780a23dea2d89fcbf52bbc.html
https://www.secureworks.com/research/bronze-butler-targets-japanese-businesses,6f8a3a0d1548d3abfc9f9685c888b74fb5ae9ffec85e5fc959c4d44892d4d2f7.html
https://mackeeper.com/blog/post/610-macos-bundlore-adware-analysis/,72e012fef85b9f42bbc52123cb079d7ff69c5e1042cb7e60df8bbedbc0caf18e.html
https://www.symantec.com/security-center/writeup/2018-073014-2512-99?om_rssid=sr-latestthreats30days,829c92ced0c8f351a1fa7b2399d4608cf0e45db04691914ecce95749d4a3a53c.html
https://researchcenter.paloaltonetworks.com/2018/11/unit42-sofacy-continues-global-attacks-wheels-new-cannon-trojan/,dc9d21b0159082a61f1e45d714c98283b165b8a679d5c0b40861235fc84b2234.html
https://unit42.paloaltonetworks.com/the-fractured-statue-campaign-u-s-government-targeted-in-spear-phishing-attacks/,dd8960819fb04a30543e93484993b22193b0e3952e3c2da43fec9551e99bc0a0.html
https://unit42.paloaltonetworks.com/unit42-the-fractured-block-campaign-carrotbat-malware-used-to-deliver-malware-targeting-southeast-asia/,8c989799f1995f37cc14fd16b9107fe97f2fc47d5295df3216c885c9ab479659.html
https://lolbas-project.github.io/lolbas/Binaries/Certutil/,217c7dbbf7d69d50b5b30e40d4b811519e0c8510cc85b3649a04fb3b7cfa6f87.html
http://researchcenter.paloaltonetworks.com/2017/02/unit42-menupass-returns-new-malware-new-attacks-japanese-academics-organizations/,a905743b5b1181506e4ca6f82df9b76b8f6e7f3d7d36c2e3323a87b0e71c0d38.html
https://www.fireeye.com/blog/threat-research/2017/04/apt10_menupass_grou.html,f4f04ab9377968f52114d0e8449e64dd7d3aae10b85044f0cf7d0c06e820ccdb.html
https://blog.morphisec.com/cobalt-gang-2.0,435098432930e6f469329228583fdfb3c405248916571578c7d1df1ddd0afca4.html
https://blog.malwarebytes.com/threat-analysis/2018/10/mac-cryptocurrency-ticker-app-installs-backdoors/,25c237829df8f0a5dd20a17e15493add8e2c02f207d40fa601694177d38e73db.html
https://web.archive.org/web/20200125132645/https://www.sans.org/security-resources/malwarefaq/conficker-worm,aa2290095bf7843c1ddca5a263aca2d5f4fef23b5b2aea3c1544e6eb22da1df2.html
https://www.mcafee.com/enterprise/en-us/assets/reports/rp-cuba-ransomware.pdf,18f401705c2d9d02c02719d638bda0849a16ebb6fc16281ebc9a50d50645dcc2.pdf
https://blog.trendmicro.com/trendlabs-security-intelligence/new-macos-dacls-rat-backdoor-show-lazarus-multi-platform-attack-capability/,704bb97f59028bc63108bdc6b3cf3c69dc72c9050371ab7d5c67cc08cf7dc4d8.html
https://www.trendmicro.com/vinfo/us/threat-encyclopedia/malware/DARKCOMET,bc32e91d7504d77b741585c86dc8bb80c12674a9503f14c824dedd37a551ff1e.html
https://blog.malwarebytes.com/threat-analysis/2012/06/you-dirty-rat-part-1-darkcomet/,2f1d09644981ff5011a67a89374e31ed45938472764230827685417850922da4.html
https://www.microsoft.com/security/blog/2016/06/09/reverse-engineering-dubnium-2/,e7098f8160fb03ca7844ad27d186e1b4058b1162c38e42c2e7a35a474e43ecee.html
http://blog.trendmicro.com/trendlabs-security-intelligence/redbaldknight-bronze-butler-daserf-backdoor-now-using-steganography/,bf14df25645ce45401c227ca36f85298524779663b467b816f979382bc3506b3.html
https://researchcenter.paloaltonetworks.com/2018/06/unit42-rancor-targeted-attacks-south-east-asia-using-plaintee-ddkong-malware-families/,03104b2890984510c4be03ffdaa93b3a239b80ac28c378e388e234324637b17e.html
https://download.microsoft.com/download/2/2/5/225BFE3E-E1DE-4F5B-A77B-71200928D209/Platinum%20feature%20article%20-%20Targeted%20attacks%20in%20South%20and%20Southeast%20Asia%20April%202016.pdf,d09db28e5eda6d849007cd4bb87dabb42b7d1b9d4fc9ee849624513312ce7336.pdf
https://researchcenter.paloaltonetworks.com/2018/10/unit42-nokki-almost-ties-the-knot-with-dogcall-reaper-group-uses-new-malware-to-deploy-rat/,63d178bf6d86a43773b2f1c2e0162dfa84f731bb93c097a6d7e025dba03a2e81.html
http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part3.pdf,1f471a1fd6790def18a7212f0bd3e0968e50e497de39d8ecee3edf7ea4c49be1.pdf
https://securelist.com/my-name-is-dtrack/93338/,aabc1e711642e2f82759d12b079f86deb396a34a4d3cc6aebd3a3bee48a5c5ae.html
https://www.cyberbit.com/blog/endpoint-security/dtrack-apt-malware-found-in-nuclear-power-plant/,7c3e10a20e7f383d7b0719fd81ba0ea1d45704acb643107bce777cee7feffa2e.html
https://securelist.com/apt10-sophisticated-multi-layered-loader-ecipekac-discovered-in-a41apt-campaign/101519/,ac60a56e279367af675f11973f9995e84d0cee4d87af7cd25222f813812d5785.html
https://www.cybereason.com/blog/cybereason-vs-egregor-ransomware,32e87b54695542f3638cb2b2434a61f632e5c182a2cc65e98c798344fe4892a1.html
https://www.intrinsec.com/egregor-prolock/?cn-reloaded=1,cc4a42c51b2d45fbadf0ffb54983745f17d2694bdd47b7404cba108d45b0e1aa.html
https://www.symantec.com/security_response/writeup.jsp?docid=2012-051515-3909-99,3246a46a2091e92c8d13e57abf81f46f2901df7db6521d52082632f9dc30f345.html
http://researchcenter.paloaltonetworks.com/2015/12/attack-on-french-diplomat-linked-to-operation-lotus-blossom/,164ef8532b49d2deacf3a5511cfa767a043263c20e0b359c2209077f63145a26.html
https://lolbas-project.github.io/lolbas/Binaries/Esentutl/,246b6626a631bdb2fcf20c2553a768b7e151a184f8cb0d3231d46b495f704286.html
https://web.archive.org/web/20150311013500/http://www.cyphort.com/evilbunny-malware-instrumented-lua/,6c46559c444350dfbd1abf9d071cf25b2f5321a563a778b0692e7bc2aca7c37f.html
https://www.welivesecurity.com/2018/10/11/new-telebots-backdoor-linking-industroyer-notpetya/,7e402ad8722f8b91848429db4ab46140b822e6e1cf9bcfcf2d1e623b4e62e14d.html
https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2015/03/20082004/volatile-cedar-technical-report.pdf,f7d2a77fcbdfca3ec281e2701290d28adbe67e6a95001e64ba012ba9d1f1da6d.pdf
https://blogs.forcepoint.com/security-labs/playing-cat-mouse-introducing-felismus-malware,998716625b9058dcf6a56b05ea5c83e0994eff7eff711601e4ba9874d0913d94.html
https://www.fireeye.com/blog/threat-research/2017/04/fin7-phishing-lnk.html,7b2b17fd6004280aadfea2399fd1ed7753401208ebc462b98ea73a4944adb382.html
https://www.justice.gov/opa/press-release/file/1084361/download,8ac69ce5ef09e77d61f9e069d5348a22f79fcd41a66d70b08fb3b34edf459f82.html
https://www.fireeye.com/blog/threat-research/2016/05/windows-zero-day-payment-cards.html,86e2a5c32e017691a8a5cb8381a18d2175019dc076ffe538e3b0de3eaca7d7f2.html
https://www.cybereason.com/blog/operation-soft-cell-a-worldwide-campaign-against-telecommunications-providers,daa736b8d4d151b1a4682a478c532477c298097dde9c3a4b2efd1f35a8ac8800.html
https://researchcenter.paloaltonetworks.com/2017/02/unit-42-title-gamaredon-group-toolset-evolution/,e38281d46556809dc56072989ddc72269f0c488f881e5c837219c939dc870b63.html
